Seed	Iterations	Most_Frequent	Frequency
8085	58	4100	2
8086	26	4100	2
8087	5	9600	2
8088	63	6100	2
8089	25	0001	1
8090	97	6100	2
8091	95	6100	2
8092	18	4100	2
8093	13	0000	1
8094	65	6100	2
8095	68	6100	2
8096	97	6100	2
8097	25	6100	2
8098	54	6100	2
8099	8	6100	2
8100	4	6100	2
8101	23	6100	2
8102	34	8100	2
8103	10	0000	1
8104	46	9600	2
8105	66	4100	2
8106	89	6100	2
8107	50	4100	2
8108	65	4100	2
8109	53	4100	2
8110	24	6100	2
8111	5	0000	1
8112	52	6100	2
8113	87	6100	2
8114	65	4100	2
8115	48	4100	2
8116	63	4100	2
8117	67	6100	2
8118	88	4100	2
8119	43	0000	1
8120	42	6100	2
8121	9	4100	2
8122	48	6100	2
8123	77	6100	2
8124	6	9600	2
8125	12	6100	2
8126	52	6100	2
8127	86	4100	2
8128	84	6100	2
8129	60	6100	2
8130	5	2500	2
8131	94	4100	2
8132	11	2500	2
8133	53	6100	2
8134	61	6100	2
8135	8	9600	2
8136	13	0000	1
8137	30	0000	1
8138	66	4100	2
8139	31	0000	1
8140	11	0000	1
8141	88	4100	2
8142	53	9600	2
8143	17	0000	1
8144	68	6100	2
8145	17	6100	2
8146	33	4100	2
8147	31	4100	2
8148	11	4100	2
8149	8	1600	2
8150	17	8100	2
8151	16	6100	2
8152	68	4100	2
8153	10	0000	1
8154	102	6100	2
8155	42	9600	2
8156	51	6100	2
8157	74	6100	2
8158	33	4100	2
8159	68	4100	2
8160	62	4100	2
8161	30	8100	2
8162	70	6100	2
8163	36	6100	2
8164	10	6100	2
8165	14	0000	1
8166	15	0000	1
8167	39	0576	1
8168	36	6100	2
8169	40	4100	2
8170	52	4100	2
8171	51	6100	2
8172	25	4100	2
8173	11	2916	2
8174	54	9600	2
8175	61	9600	2
8176	24	4100	2
8177	11	8100	2
8178	50	4100	2
8179	66	0000	1
8180	55	0240	1
8181	30	6100	2
8182	66	4100	2
8183	30	6100	2
8184	56	6100	2
8185	6	0000	1
8186	37	0000	1
8187	57	3317	1
8188	76	6100	2
8189	81	6100	2
8190	46	4100	2
8191	45	9600	2
8192	46	6100	2
8193	16	2100	2
8194	4	0000	1
8195	65	4100	2
8196	64	6100	2
8197	16	6100	2
8198	12	1600	2
8199	8	9600	2
8200	2	7600	2
8201	13	0000	1
8202	80	6100	2
8203	12	3600	2
8204	32	8100	2
8205	89	4100	2
8206	105	4100	2
8207	86	6100	2
8208	9	9600	2
8209	48	6100	2
8210	19	0000	1
8211	69	4100	2
8212	14	2100	2
8213	48	9600	2
8214	79	6100	2
8215	47	6100	2
8216	54	6100	2
8217	10	2500	2
8218	45	9600	2
8219	43	6100	2
8220	49	4100	2
8221	52	6100	2
8222	19	6100	2
8223	56	9600	2
8224	57	4100	2
8225	57	4100	2
8226	71	4100	2
8227	15	0000	1
8228	61	4100	2
8229	69	6100	2
8230	7	0000	1
8231	59	4100	2
8232	91	6100	2
8233	10	6100	2
8234	69	4100	2
8235	69	4100	2
8236	86	6100	2
8237	71	6100	2
8238	89	4100	2
8239	26	8100	2
8240	31	9600	2
8241	82	6100	2
8242	52	9600	2
8243	21	0002	1
8244	70	6100	2
8245	6	1600	2
8246	24	6100	2
8247	51	4100	2
8248	88	6100	2
8249	13	2100	2
8250	42	6100	2
8251	4	2500	2
8252	66	6100	2
8253	63	4100	2
8254	48	6100	2
8255	58	4100	2
8256	76	6100	2
8257	46	3317	1
8258	61	4100	2
8259	31	0000	1
8260	44	0000	1
8261	48	6100	2
8262	53	6100	2
8263	56	6100	2
8264	7	3600	2
8265	80	6100	2
8266	65	6100	2
8267	54	6100	2
8268	65	4100	2
8269	57	6100	2
8270	7	2500	2
8271	7	0100	2
8272	58	9600	2
8273	26	6100	2
8274	49	6100	2
8275	29	4100	2
8276	69	4100	2
8277	3	0000	1
8278	63	6100	2
8279	66	6100	2
8280	68	4100	2
8281	54	6100	2
8282	52	6100	2
8283	32	9600	2
8284	14	6100	2
8285	63	4100	2
8286	53	6100	2
8287	74	4100	2
8288	84	4100	2
8289	24	0005	1
8290	15	5600	2
8291	18	0005	1
8292	52	9600	2
8293	19	4100	2
8294	15	0000	1
8295	6	5600	2
8296	87	6100	2
8297	28	0000	1
8298	61	4100	2
8299	54	4100	2
8300	5	2100	2
8301	5	0000	1
8302	100	4100	2
8303	91	4100	2
8304	7	8100	2
8305	22	4100	2
8306	60	9600	2
8307	4	0000	1
8308	47	9600	2
8309	49	0000	1
8310	57	6100	2
8311	54	4100	2
8312	91	6100	2
8313	102	4100	2
8314	7	3600	2
8315	79	6100	2
8316	85	6100	2
8317	76	4100	2
8318	87	6100	2
8319	103	4100	2
8320	34	0000	1
8321	44	6100	2
8322	15	9600	2
8323	47	6100	2
8324	9	0000	1
8325	32	8100	2
8326	58	4100	2
8327	60	4100	2
8328	7	7600	2
8329	49	4100	2
8330	31	6100	2
8331	5	2500	2
8332	68	6100	2
8333	16	6100	2
8334	61	6100	2
8335	63	4100	2
8336	41	4100	2
8337	40	9600	2
8338	59	6100	2
8339	94	6100	2
8340	60	4100	2
8341	14	0000	1
8342	100	4100	2
8343	33	0000	1
8344	73	4100	2
8345	46	6100	2
8346	7	0000	1
8347	42	4100	2
8348	47	4100	2
8349	12	0000	1
8350	7	0000	1
8351	10	0000	1
8352	73	4100	2
8353	67	4100	2
8354	52	6100	2
8355	45	4100	2
8356	16	0000	1
8357	39	9600	2
8358	43	0000	1
8359	52	4100	2
8360	31	0000	1
8361	39	4100	2
8362	70	6100	2
8363	27	8100	2
8364	7	8100	2
8365	9	4100	2
8366	58	4100	2
8367	4	0000	1
8368	53	6100	2
8369	64	4100	2
8370	37	0000	1
8371	44	6100	2
8372	104	6100	2
8373	11	9600	2
8374	12	3600	2
8375	12	0005	1
8376	43	6100	2
8377	61	6100	2
8378	16	6100	2
8379	54	4100	2
8380	57	6100	2
8381	62	6100	2
8382	48	6100	2
8383	31	0000	1
8384	83	4100	2
8385	11	2916	2
8386	33	6100	2
8387	74	6100	2
8388	18	0000	1
8389	9	0000	1
8390	4	0000	1
8391	88	4100	2
8392	38	4100	2
8393	76	4100	2
8394	38	9600	2
8395	7	2500	2
8396	42	9600	2
8397	105	4100	2
8398	25	6100	2
8399	14	2500	2
8400	4	5600	2
8401	57	9600	2
8402	27	0000	1
8403	82	4100	2
8404	57	6100	2
8405	8	7600	2
8406	27	0005	1
8407	38	3317	1
8408	61	6100	2
8409	35	9600	2
8410	30	6100	2
8411	52	9600	2
8412	50	6100	2
8413	60	6100	2
8414	4	7600	2
8415	49	6100	2
8416	16	5600	2
8417	29	0000	1
8418	92	6100	2
8419	16	8100	2
8420	24	6100	2
8421	62	4100	2
8422	3	0100	2
8423	8	0000	1
8424	62	4100	2
8425	34	6100	2
8426	24	8100	2
8427	16	4100	2
8428	20	8100	2
8429	19	0000	1
8430	69	4100	2
8431	62	6100	2
8432	76	4100	2
8433	4	0000	1
8434	31	6100	2
8435	31	0005	1
8436	84	6100	2
8437	59	4100	2
8438	86	4100	2
8439	13	0000	1
8440	6	0100	2
8441	7	4100	2
8442	88	4100	2
8443	73	6100	2
8444	16	2100	2
8445	55	6100	2
8446	27	6100	2
8447	58	6100	2
8448	86	4100	2
8449	54	6100	2
8450	7	0000	1
8451	90	6100	2
8452	65	6100	2
8453	36	4100	2
8454	32	8100	2
8455	87	4100	2
8456	20	0000	1
8457	67	4100	2
8458	28	0000	1
8459	105	4100	2
8460	46	6100	2
8461	54	4100	2
8462	57	9600	2
8463	73	4100	2
8464	10	3600	2
8465	54	9600	2
8466	79	6100	2
8467	5	6100	2
8468	4	0000	1
8469	23	4100	2
8470	67	4100	2
8471	32	0000	1
8472	24	0000	1
8473	74	6100	2
8474	27	4100	2
8475	77	6100	2
8476	35	6100	2
8477	50	6100	2
8478	11	0000	1
8479	38	6100	2
8480	73	6100	2
8481	70	6100	2
8482	46	6100	2
8483	7	0000	1
8484	56	4100	2
8485	10	1600	2
8486	35	0000	1
8487	51	4100	2
8488	16	0005	1
8489	10	0000	1
8490	10	0000	1
8491	6	0027	1
8492	35	0000	1
8493	77	4100	2
8494	36	4100	2
8495	8	0000	1
8496	67	4100	2
8497	48	0000	1
8498	27	0005	1
8499	30	6100	2
8500	1	2500	2
8501	46	9600	2
8502	84	6100	2
8503	72	4100	2
8504	55	6100	2
8505	11	4100	2
8506	15	8100	2
8507	55	9600	2
8508	47	9600	2
8509	40	6100	2
8510	49	3317	1
8511	27	0000	1
8512	61	6100	2
8513	29	4100	2
8514	84	6100	2
8515	56	3317	1
8516	59	6100	2
8517	45	6100	2
8518	9	0000	1
8519	9	2500	2
8520	79	6100	2
8521	39	6100	2
8522	16	0000	1
8523	68	6100	2
8524	42	4100	2
8525	40	9600	2
8526	95	4100	2
8527	16	3600	2
8528	20	4100	2
8529	35	6100	2
8530	45	6100	2
8531	66	6100	2
8532	47	4100	2
8533	43	6100	2
8534	19	0005	1
8535	58	9600	2
8536	67	4100	2
8537	43	9600	2
8538	12	3600	2
8539	33	8100	2
8540	23	0000	1
8541	68	6100	2
8542	33	0000	1
8543	9	0000	1
8544	7	1600	2
8545	57	0000	1
8546	60	6100	2
8547	56	9600	2
8548	31	6100	2
8549	56	6100	2
8550	57	4100	2
8551	6	2500	2
8552	51	4100	2
8553	45	4100	2
8554	8	6100	2
8555	8	0000	1
8556	52	4100	2
8557	36	0000	1
8558	34	4100	2
8559	13	0000	1
8560	33	6100	2
8561	42	0000	1
8562	48	4100	2
8563	33	6100	2
8564	75	4100	2
8565	73	4100	2
8566	57	6100	2
8567	61	4100	2
8568	60	4100	2
8569	62	4100	2
8570	8	1600	2
8571	53	6100	2
8572	77	6100	2
8573	36	8100	2
8574	21	4100	2
8575	75	4100	2
8576	8	3600	2
8577	51	4100	2
8578	43	4100	2
8579	33	0000	1
8580	30	6100	2
8581	15	0000	1
8582	18	6100	2
8583	55	4100	2
8584	47	4100	2
8585	18	0000	1
8586	11	0000	1
8587	23	4100	2
8588	80	4100	2
8589	58	4100	2
8590	57	6100	2
8591	44	4100	2
8592	58	4100	2
8593	43	9600	2
8594	61	4100	2
8595	49	6100	2
8596	52	6100	2
8597	11	2500	2
8598	51	6100	2
8599	83	4100	2
8600	4	9600	2
8601	38	4100	2
8602	52	4100	2
8603	64	6100	2
8604	64	6100	2
8605	13	2100	2
8606	52	6100	2
8607	42	4100	2
8608	22	8100	2
8609	45	4100	2
8610	10	5600	2
8611	50	6100	2
8612	34	4100	2
8613	45	6100	2
8614	25	9600	2
8615	72	6100	2
8616	9	8100	2
8617	34	6100	2
8618	12	0042	1
8619	96	4100	2
8620	45	9600	2
8621	11	3600	2
8622	28	4100	2
8623	91	4100	2
8624	76	6100	2
8625	41	6100	2
8626	7	6100	2
8627	91	6100	2
8628	6	0000	1
8629	67	4100	2
8630	9	5600	2
8631	84	6100	2
8632	66	4100	2
8633	10	8100	2
8634	64	6100	2
8635	55	6100	2
8636	16	0000	1
8637	4	0100	2
8638	59	4100	2
8639	60	6100	2
8640	59	6100	2
8641	61	4100	2
8642	15	4100	2
8643	90	4100	2
8644	67	4100	2
8645	13	0000	1
8646	88	4100	2
8647	62	6100	2
8648	58	9600	2
8649	44	4100	2
8650	58	4100	2
8651	26	6100	2
8652	54	6100	2
8653	43	6100	2
8654	66	6100	2
8655	17	6100	2
8656	87	4100	2
8657	54	4100	2
8658	6	0100	2
8659	56	4100	2
8660	25	9600	2
8661	29	6100	2
8662	79	4100	2
8663	60	6100	2
8664	68	6100	2
8665	41	9600	2
8666	3	0100	2
8667	80	6100	2
8668	47	6100	2
8669	11	0000	1
8670	18	3600	2
8671	28	0001	1
8672	7	2500	2
8673	51	4100	2
8674	11	0000	1
8675	15	9600	2
8676	30	6100	2
8677	48	9600	2
8678	79	6100	2
8679	22	6100	2
8680	6	0006	1
8681	70	6100	2
8682	11	3600	2
8683	16	0000	1
8684	54	9600	2
8685	69	4100	2
8686	49	4100	2
8687	52	6100	2
8688	65	4100	2
8689	10	2916	2
8690	53	6100	2
8691	58	4100	2
8692	85	4100	2
8693	42	9600	2
8694	62	4100	2
8695	51	0000	1
8696	53	9600	2
8697	74	6100	2
8698	31	6100	2
8699	45	6100	2
8700	5	6100	2
8701	8	2916	2
8702	62	4100	2
8703	67	4100	2
8704	11	1600	2
8705	30	4100	2
8706	12	9600	2
8707	89	4100	2
8708	53	9600	2
8709	80	6100	2
8710	62	4100	2
8711	5	0005	1
8712	69	6100	2
8713	57	4100	2
8714	30	0000	1
8715	36	0000	1
8716	8	0000	1
8717	60	4100	2
8718	3	0000	1
8719	7	6100	2
8720	12	4100	2
8721	53	4100	2
8722	36	6100	2
8723	73	4100	2
8724	41	4100	2
8725	29	6100	2
8726	46	6100	2
8727	32	0000	1
8728	51	4100	2
8729	32	6100	2
8730	12	3600	2
8731	49	4100	2
8732	62	9600	2
8733	51	0000	1
8734	53	4100	2
8735	45	4100	2
8736	60	6100	2
8737	51	9600	2
8738	8	0000	1
8739	69	4100	2
8740	48	6100	2
8741	8	0000	1
8742	17	8100	2
8743	5	3600	2
8744	42	6100	2
8745	22	6100	2
8746	16	9600	2
8747	2	0100	2
8748	78	6100	2
8749	29	6100	2
8750	21	6100	2
8751	6	9600	2
8752	73	4100	2
8753	59	4100	2
8754	4	0009	1
8755	2	2500	2
8756	61	4100	2
8757	47	4100	2
8758	28	6100	2
8759	6	5600	2
8760	29	6100	2
8761	58	6100	2
8762	67	4100	2
8763	35	4100	2
8764	10	0000	1
8765	67	6100	2
8766	17	4100	2
8767	53	4100	2
8768	9	0000	1
8769	9	0006	1
8770	53	0240	1
8771	59	9600	2
8772	86	6100	2
8773	11	5600	2
8774	80	4100	2
8775	1	0000	1
8776	12	2916	2
8777	64	6100	2
8778	8	0000	1
8779	79	4100	2
8780	9	4100	2
8781	102	4100	2
8782	64	6100	2
8783	59	4100	2
8784	26	6100	2
8785	97	4100	2
8786	51	9600	2
8787	41	6100	2
8788	15	0000	1
8789	27	6100	2
8790	78	6100	2
8791	65	0000	1
8792	51	6100	2
8793	79	4100	2
8794	60	4100	2
8795	15	8100	2
8796	49	4100	2
8797	8	0035	1
8798	84	4100	2
8799	64	4100	2
8800	5	3600	2
8801	28	8100	2
8802	56	9600	2
8803	42	9600	2
8804	70	4100	2
8805	28	6100	2
8806	84	6100	2
8807	55	6100	2
8808	6	0100	2
8809	82	6100	2
8810	54	9600	2
8811	25	8100	2
8812	60	9600	2
8813	28	0000	1
8814	41	9600	2
8815	4	0000	1
8816	4	0100	2
8817	38	6100	2
8818	4	7600	2
8819	24	0000	1
8820	11	0024	1
8821	4	8100	2
8822	70	4100	2
8823	37	4100	2
8824	68	4100	2
8825	85	6100	2
8826	80	6100	2
8827	23	4100	2
8828	71	6100	2
8829	36	0000	1
8830	55	4100	2
8831	50	4100	2
8832	3	0000	1
8833	61	6100	2
8834	42	9600	2
8835	55	9600	2
8836	42	0000	1
8837	54	4100	2
8838	30	9600	2
8839	63	4100	2
8840	53	6100	2
8841	11	0005	1
8842	51	3317	1
8843	16	6100	2
8844	80	4100	2
8845	30	4100	2
8846	90	4100	2
8847	33	0000	1
8848	96	4100	2
8849	49	9600	2
8850	21	0000	1
8851	39	4100	2
8852	20	4100	2
8853	44	4100	2
8854	93	4100	2
8855	48	9600	2
8856	66	6100	2
8857	33	0000	1
8858	49	4100	2
8859	64	6100	2
8860	5	9600	2
8861	12	0006	1
8862	8	5600	2
8863	9	3600	2
8864	45	4100	2
8865	70	6100	2
8866	35	0000	1
8867	51	4100	2
8868	91	6100	2
8869	44	9600	2
8870	18	2100	2
8871	81	4100	2
8872	21	4100	2
8873	50	4100	2
8874	58	6100	2
8875	32	4100	2
8876	49	4100	2
8877	53	6100	2
8878	77	6100	2
8879	59	4100	2
8880	8	1600	2
8881	54	4100	2
8882	40	6100	2
8883	35	6100	2
8884	35	9600	2
8885	9	0100	2
8886	6	0100	2
8887	11	8100	2
8888	24	6100	2
8889	16	4100	2
8890	11	6100	2
8891	72	4100	2
8892	50	4100	2
8893	56	6100	2
8894	19	8100	2
8895	50	4100	2
8896	30	0000	1
8897	44	6100	2
8898	64	6100	2
8899	39	6100	2
8900	4	2100	2
8901	30	0000	1
8902	29	9600	2
8903	17	0002	1
8904	15	0000	1
8905	11	0000	1
8906	79	4100	2
8907	64	4100	2
8908	38	0000	1
8909	76	4100	2
8910	56	6100	2
8911	8	3600	2
8912	51	6100	2
8913	32	0005	1
8914	42	6100	2
8915	41	4100	2
8916	9	5600	2
8917	65	6100	2
8918	64	6100	2
8919	86	6100	2
8920	77	4100	2
8921	46	9600	2
8922	22	0012	1
8923	53	6100	2
8924	56	0000	1
8925	39	4100	2
8926	8	1600	2
8927	16	6100	2
8928	46	4100	2
8929	37	6100	2
8930	52	9600	2
8931	25	0000	1
8932	65	4100	2
8933	28	4100	2
8934	37	6100	2
8935	101	4100	2
8936	80	6100	2
8937	46	6100	2
8938	78	6100	2
8939	87	6100	2
8940	27	8100	2
8941	87	6100	2
8942	23	0000	1
8943	38	4100	2
8944	9	0001	1
8945	51	4100	2
8946	56	6100	2
8947	49	6100	2
8948	73	4100	2
8949	50	4100	2
8950	57	4100	2
8951	31	0000	1
8952	49	6100	2
8953	8	0006	1
8954	61	6100	2
8955	16	0000	1
8956	68	4100	2
8957	30	0000	1
8958	20	6100	2
8959	65	4100	2
8960	65	0000	1
8961	7	8100	2
8962	25	4100	2
8963	96	4100	2
8964	23	6100	2
8965	9	9600	2
8966	71	4100	2
8967	52	4100	2
8968	43	6100	2
8969	66	4100	2
8970	34	0000	1
8971	30	0000	1
8972	71	6100	2
8973	64	6100	2
8974	11	3600	2
8975	65	9600	2
8976	30	9600	2
8977	36	6100	2
8978	52	6100	2
8979	79	6100	2
8980	15	6100	2
8981	68	4100	2
8982	79	6100	2
8983	17	3600	2
8984	6	0000	1
8985	30	9600	2
8986	65	4100	2
8987	85	4100	2
8988	57	9600	2
8989	68	6100	2
8990	14	0000	1
8991	58	6100	2
8992	34	6100	2
8993	49	6100	2
8994	78	4100	2
8995	5	8100	2
8996	45	9600	2
8997	64	6100	2
8998	50	6100	2
8999	85	4100	2
9000	0	0000	1
9001	9	0000	1
9002	24	9600	2
9003	4	0540	2
9004	11	0000	1
9005	5	8100	2
9006	50	6100	2
9007	55	6100	2
9008	45	6100	2
9009	17	0000	1
9010	43	0000	1
9011	55	4100	2
9012	20	4100	2
9013	32	9600	2
9014	94	6100	2
9015	21	0000	1
9016	36	4100	2
9017	9	3600	2
9018	55	4100	2
9019	87	4100	2
9020	43	9600	2
9021	61	4100	2
9022	69	6100	2
9023	68	4100	2
9024	71	4100	2
9025	41	0000	1
9026	39	6100	2
9027	42	9600	2
9028	64	4100	2
9029	40	9600	2
9030	51	4100	2
9031	70	4100	2
9032	77	4100	2
9033	8	0000	1
9034	61	4100	2
9035	62	6100	2
9036	54	6100	2
9037	21	6100	2
9038	14	0000	1
9039	46	0000	1
9040	31	0000	1
9041	65	4100	2
9042	33	9600	2
9043	19	9600	2
9044	73	6100	2
9045	43	6100	2
9046	6	0000	1
9047	47	6100	2
9048	61	6100	2
9049	81	4100	2
9050	42	0000	1
9051	7	6100	2
9052	54	0240	1
9053	62	9600	2
9054	27	4100	2
9055	81	6100	2
9056	50	9600	2
9057	86	6100	2
9058	5	0000	1
9059	63	4100	2
9060	47	6100	2
9061	27	9600	2
9062	89	6100	2
9063	38	4100	2
9064	41	9600	2
9065	49	6100	2
9066	4	0000	1
9067	28	6100	2
9068	46	0000	1
9069	67	4100	2
9070	90	6100	2
9071	7	0000	1
9072	16	2100	2
9073	13	0000	1
9074	32	9600	2
9075	64	4100	2
9076	34	6100	2
9077	19	0000	1
9078	4	4100	2
9079	57	4100	2
9080	33	0000	1
9081	32	0000	1
9082	11	0000	1
9083	7	9600	2
9084	10	2500	2
9085	57	4100	2
9086	45	0000	1
9087	31	9600	2
9088	66	6100	2
9089	57	0240	1
9090	16	6100	2
9091	46	4100	2
9092	10	2916	2
9093	76	6100	2
9094	64	4100	2
9095	63	6100	2
9096	9	0000	1
9097	36	9600	2
9098	22	0000	1
9099	49	6100	2
9100	4	8100	2
9101	53	6100	2
9102	11	3600	2
9103	89	4100	2
9104	72	6100	2
9105	44	0000	1
9106	43	9600	2
9107	5	0000	1
9108	77	6100	2
9109	55	6100	2
9110	58	4100	2
9111	16	6100	2
9112	49	4100	2
9113	64	6100	2
9114	69	4100	2
9115	84	6100	2
9116	10	5600	2
9117	6	2500	2
9118	38	4100	2
9119	32	0000	1
9120	64	6100	2
9121	26	0000	1
9122	69	6100	2
9123	45	0000	1
9124	54	0240	1
9125	54	4100	2
9126	47	6100	2
9127	36	4100	2
9128	25	9600	2
9129	52	0240	1
9130	51	3317	1
9131	4	0100	2
9132	61	4100	2
9133	88	6100	2
9134	50	4100	2
9135	53	9600	2
9136	30	6100	2
9137	37	0000	1
9138	4	5030	2
9139	39	6100	2
9140	81	6100	2
9141	36	0000	1
9142	88	6100	2
9143	30	6100	2
9144	48	6100	2
9145	32	8100	2
9146	20	4100	2
9147	28	9600	2
9148	85	6100	2
9149	4	0000	1
9150	7	0000	1
9151	28	6100	2
9152	19	6100	2
9153	48	4100	2
9154	70	4100	2
9155	12	0000	1
9156	48	6100	2
9157	16	8100	2
9158	11	2916	2
9159	22	4100	2
9160	51	9600	2
9161	52	6100	2
9162	37	6100	2
9163	56	4100	2
9164	66	4100	2
9165	5	0005	1
9166	6	0000	1
9167	37	4100	2
9168	51	3317	1
9169	58	6100	2
9170	41	6100	2
9171	31	4100	2
9172	44	6100	2
9173	9	1600	2
9174	42	4100	2
9175	34	6100	2
9176	14	6100	2
9177	79	6100	2
9178	40	0000	1
9179	26	4100	2
9180	50	3317	1
9181	42	0000	1
9182	22	0005	1
9183	64	6100	2
9184	14	0000	1
9185	79	6100	2
9186	34	4100	2
9187	12	0000	1
9188	65	6100	2
9189	5	2500	2
9190	56	4100	2
9191	41	9600	2
9192	42	9600	2
9193	85	6100	2
9194	29	0000	1
9195	47	9600	2
9196	77	4100	2
9197	52	6100	2
9198	60	4100	2
9199	48	9600	2
9200	5	9600	2
9201	45	0000	1
9202	34	8100	2
9203	25	0000	1
9204	56	6100	2
9205	8	2500	2
9206	6	6100	2
9207	48	6100	2
9208	13	9600	2
9209	60	6100	2
9210	83	6100	2
9211	35	6100	2
9212	46	4100	2
9213	80	4100	2
9214	37	6100	2
9215	38	6100	2
9216	60	6100	2
9217	50	6100	2
9218	58	4100	2
9219	58	4100	2
9220	5	0000	1
9221	15	0000	1
9222	56	9600	2
9223	40	9600	2
9224	54	6100	2
9225	45	4100	2
9226	47	6100	2
9227	81	4100	2
9228	6	2500	2
9229	64	6100	2
9230	69	6100	2
9231	41	6100	2
9232	99	4100	2
9233	27	0000	1
9234	49	6100	2
9235	57	6100	2
9236	26	8100	2
9237	62	6100	2
9238	64	6100	2
9239	51	6100	2
9240	46	9600	2
9241	31	4100	2
9242	68	4100	2
9243	53	4100	2
9244	57	4100	2
9245	6	8100	2
9246	68	4100	2
9247	15	0000	1
9248	60	4100	2
9249	28	0000	1
9250	21	6100	2
9251	109	4100	2
9252	6	3600	2
9253	14	0000	1
9254	34	9600	2
9255	43	0000	1
9256	50	6100	2
9257	47	4100	2
9258	72	6100	2
9259	19	6100	2
9260	13	0000	1
9261	85	4100	2
9262	67	4100	2
9263	86	4100	2
9264	55	6100	2
9265	28	0000	1
9266	24	4100	2
9267	87	6100	2
9268	21	6100	2
9269	31	6100	2
9270	80	4100	2
9271	54	6100	2
9272	31	0000	1
9273	69	6100	2
9274	4	0000	1
9275	22	0000	1
9276	14	0000	1
9277	61	6100	2
9278	48	4100	2
9279	46	6100	2
9280	44	9600	2
9281	10	0000	1
9282	56	4100	2
9283	48	4100	2
9284	26	0000	1
9285	45	0000	1
9286	42	6100	2
9287	29	6100	2
9288	65	6100	2
9289	24	0000	1
9290	35	4100	2
9291	53	4100	2
9292	86	6100	2
9293	65	4100	2
9294	61	4100	2
9295	46	6100	2
9296	48	6100	2
9297	37	6100	2
9298	63	0000	1
9299	10	0000	1
9300	2	0100	2
9301	53	4100	2
9302	74	6100	2
9303	11	0024	1
9304	58	9600	2
9305	51	9600	2
9306	40	6100	2
9307	30	4100	2
9308	58	9600	2
9309	52	6100	2
9310	68	9600	2
9311	48	6100	2
9312	51	4100	2
9313	31	8100	2
9314	23	6100	2
9315	12	6100	2
9316	22	0000	1
9317	19	4100	2
9318	5	2500	2
9319	60	4100	2
9320	77	6100	2
9321	55	9600	2
9322	46	9600	2
9323	65	6100	2
9324	42	6100	2
9325	77	6100	2
9326	51	6100	2
9327	12	4100	2
9328	82	4100	2
9329	79	4100	2
9330	77	4100	2
9331	6	7600	2
9332	52	4100	2
9333	72	4100	2
9334	64	6100	2
9335	70	6100	2
9336	63	4100	2
9337	29	0000	1
9338	50	4100	2
9339	72	6100	2
9340	40	0000	1
9341	79	6100	2
9342	30	6100	2
9343	4	2916	2
9344	41	6100	2
9345	84	6100	2
9346	59	6100	2
9347	85	6100	2
9348	102	4100	2
9349	19	4100	2
9350	17	8100	2
9351	43	9600	2
9352	74	6100	2
9353	88	6100	2
9354	86	4100	2
9355	83	4100	2
9356	80	6100	2
9357	24	6100	2
9358	49	6100	2
9359	75	6100	2
9360	84	6100	2
9361	8	2500	2
9362	47	4100	2
9363	10	0012	1
9364	84	4100	2
9365	58	6100	2
9366	78	6100	2
9367	18	0005	1
9368	57	6100	2
9369	41	6100	2
9370	23	6100	2
9371	52	6100	2
9372	34	0000	1
9373	67	6100	2
9374	4	0000	1
9375	80	4100	2
9376	77	6100	2
9377	11	0000	1
9378	72	4100	2
9379	15	0002	1
9380	21	9600	2
9381	2	0000	1
9382	49	4100	2
9383	51	4100	2
9384	68	6100	2
9385	81	4100	2
9386	5	2500	2
9387	53	0240	1
9388	99	6100	2
9389	3	2500	2
9390	14	3600	2
9391	16	6100	2
9392	80	4100	2
9393	29	4100	2
9394	52	6100	2
9395	27	6100	2
9396	55	9600	2
9397	26	8100	2
9398	90	4100	2
9399	86	6100	2
9400	4	3600	2
9401	9	0000	1
9402	60	4100	2
9403	29	4100	2
9404	88	6100	2
9405	9	5030	2
9406	5	0100	2
9407	63	6100	2
9408	70	4100	2
9409	4	0027	1
9410	94	6100	2
9411	82	4100	2
9412	46	9600	2
9413	30	0000	1
9414	86	6100	2
9415	78	4100	2
9416	27	9600	2
9417	8	8100	2
9418	32	6100	2
9419	24	8100	2
9420	30	4100	2
9421	12	2916	2
9422	36	6100	2
9423	55	6100	2
9424	68	6100	2
9425	61	9600	2
9426	37	4100	2
9427	17	0000	1
9428	82	4100	2
9429	48	6100	2
9430	29	0000	1
9431	38	0000	1
9432	8	0100	2
9433	59	6100	2
9434	1	0000	1
9435	20	6100	2
9436	53	4100	2
9437	37	0000	1
9438	5	0000	1
9439	45	6100	2
9440	9	0000	1
9441	14	6100	2
9442	59	4100	2
9443	45	6100	2
9444	87	6100	2
9445	66	4100	2
9446	60	9600	2
9447	56	9600	2
9448	5	0000	1
9449	42	4100	2
9450	21	4100	2
9451	65	4100	2
9452	17	0000	1
9453	73	4100	2
9454	85	6100	2
9455	46	6100	2
9456	63	4100	2
9457	9	6100	2
9458	14	0000	1
9459	12	4100	2
9460	63	6100	2
9461	32	0000	1
9462	62	4100	2
9463	53	6100	2
9464	49	9600	2
9465	13	9600	2
9466	17	4100	2
9467	79	6100	2
9468	71	4100	2
9469	7	0000	1
9470	20	0002	1
9471	39	0576	1
9472	67	4100	2
9473	50	3317	1
9474	69	6100	2
9475	57	4100	2
9476	10	0000	1
9477	9	9600	2
9478	10	0000	1
9479	85	6100	2
9480	12	1600	2
9481	57	6100	2
